"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","N3P","2021A0011N3P","Population, 2021","","0","units","0","","1039.1","8542","","","","0"
"2021","N3R","2021A0011N3R","Population, 2021","","0","units","0","","1040.1","35858","","","","0"
"2021","N3S","2021A0011N3S","Population, 2021","","0","units","0","","1041.1","27527","","","","0"
"2021","N3T","2021A0011N3T","Population, 2021","","0","units","0","","1042.1","37406","","","","0"
"2021","N3V","2021A0011N3V","Population, 2021","","0","units","0","","1043.1","1562","","","","0"


