"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","N1C","2021A0011N1C","Population, 2021","","0","units","0","","1006.1","3678","","","","0"
"2021","N1E","2021A0011N1E","Population, 2021","","0","units","0","","1007.1","44799","","","","0"
"2021","N1G","2021A0011N1G","Population, 2021","","0","units","0","","1008.1","29688","","","","0"
"2021","N1H","2021A0011N1H","Population, 2021","","0","units","0","","1009.1","42178","","","","0"
"2021","N1K","2021A0011N1K","Population, 2021","","0","units","0","","1010.1","10908","","","","0"
"2021","N1L","2021A0011N1L","Population, 2021","","0","units","0","","1011.1","17474","","","","0"


